scaffold1	0	10000	0
scaffold1	10000	20000	1
scaffold1	20000	30000	0
scaffold1	30000	40000	0
scaffold1	40000	50000	1
scaffold1	50000	60000	1
scaffold1	60000	70000	1
scaffold1	70000	80000	0
scaffold1	80000	90000	1
scaffold1	90000	100000	2
scaffold1	100000	110000	0
scaffold1	110000	120000	0
scaffold1	120000	130000	0
scaffold1	130000	140000	0
scaffold1	140000	150000	0
scaffold1	150000	160000	0
scaffold1	160000	170000	0
scaffold1	170000	180000	1
scaffold1	180000	190000	0
scaffold1	190000	200000	0
scaffold1	200000	210000	0
scaffold1	210000	220000	0
scaffold1	220000	230000	2
scaffold1	230000	240000	1
scaffold1	240000	250000	0
scaffold1	250000	260000	0
scaffold1	260000	270000	0
scaffold1	270000	280000	0
scaffold1	280000	290000	0
scaffold1	290000	300000	0
scaffold1	300000	310000	0
scaffold1	310000	320000	0
scaffold1	320000	330000	1
scaffold1	330000	340000	2
scaffold1	340000	350000	2
scaffold1	350000	360000	1
scaffold1	360000	370000	1
scaffold1	370000	380000	1
scaffold1	380000	390000	0
scaffold1	390000	400000	0
scaffold1	400000	410000	1
scaffold1	410000	420000	1
scaffold1	420000	430000	2
scaffold1	430000	440000	1
scaffold1	440000	450000	1
scaffold1	450000	460000	1
scaffold1	460000	470000	2
scaffold1	470000	480000	3
scaffold1	480000	490000	2
scaffold1	490000	500000	1
scaffold1	500000	510000	0
scaffold1	510000	520000	0
scaffold1	520000	530000	1
scaffold1	530000	540000	0
scaffold1	540000	550000	1
scaffold1	550000	560000	2
scaffold1	560000	570000	2
scaffold1	570000	580000	2
scaffold1	580000	590000	2
scaffold1	590000	600000	1
scaffold1	600000	610000	2
scaffold1	610000	620000	2
scaffold1	620000	630000	3
scaffold1	630000	640000	2
scaffold1	640000	650000	1
scaffold1	650000	660000	4
scaffold1	660000	670000	3
scaffold1	670000	680000	1
scaffold1	680000	690000	1
scaffold1	690000	700000	2
scaffold1	700000	710000	2
scaffold1	710000	720000	0
scaffold1	720000	730000	1
scaffold1	730000	740000	3
scaffold1	740000	750000	1
scaffold1	750000	760000	3
scaffold1	760000	770000	2
scaffold1	770000	780000	2
scaffold1	780000	790000	2
scaffold1	790000	800000	2
scaffold1	800000	810000	1
scaffold1	810000	820000	2
scaffold1	820000	830000	2
scaffold1	830000	840000	1
scaffold1	840000	850000	2
scaffold1	850000	860000	1
scaffold1	860000	870000	1
scaffold1	870000	880000	1
scaffold1	880000	890000	1
scaffold1	890000	900000	1
scaffold1	900000	910000	1
scaffold1	910000	920000	0
scaffold1	920000	930000	2
scaffold1	930000	940000	1
scaffold1	940000	950000	1
scaffold1	950000	960000	1
scaffold1	960000	970000	1
scaffold1	970000	980000	0
scaffold1	980000	990000	0
scaffold1	990000	1000000	1
scaffold1	1000000	1010000	2
scaffold1	1010000	1020000	1
scaffold1	1020000	1030000	0
scaffold1	1030000	1040000	1
scaffold1	1040000	1050000	1
scaffold1	1050000	1060000	0
scaffold1	1060000	1070000	1
scaffold1	1070000	1080000	0
scaffold1	1080000	1090000	1
scaffold1	1090000	1100000	1
scaffold1	1100000	1110000	0
scaffold1	1110000	1120000	2
scaffold1	1120000	1130000	1
scaffold1	1130000	1140000	2
scaffold1	1140000	1150000	1
